upper_power(kW), lower_power(kW), upper_energy(kWh), lower_energy(kWh)
163.390500, -111.380311, 8.761824, -8.761824
157.856704, -118.763000, 8.820781, -8.820781
153.336562, -124.426526, 8.857241, -8.857241
149.834935, -128.663380, 8.880686, -8.880686
147.311078, -131.654828, 8.895596, -8.895596
145.152560, -134.178827, 8.907251, -8.907251
142.909011, -136.773128, 8.918436, -8.918436
141.447635, -138.448745, 8.925267, -8.925267
139.928571, -140.071429, 8.928571, -8.928571
138.357143, -141.642857, 8.928571, -8.928571
139.500000, -140.500000, 8.928571, -8.928571
149.834935, -128.663380, 8.880686, -8.880686
160.493817, -115.321949, 8.795146, -8.795146
169.590958, -101.976262, 8.659669, -8.659669
174.941961, -90.758344, 8.472586, -8.472586
176.350747, -79.874208, 8.170439, -8.170439
172.806521, -70.775486, 7.767283, -7.767283
164.551667, -62.416150, 7.237494, -7.237494
152.268161, -54.483204, 6.592837, -6.592837
152.268161, -54.483204, 6.592837, -6.592837
162.174006, -60.651828, 7.105416, -7.105416
171.800984, -69.409567, 7.691663, -7.691663
176.198410, -85.727175, 8.352219, -8.352219
170.118366, -101.074800, 8.647741, -8.647741
163.729854, -110.904732, 8.757480, -8.757480
158.522842, -117.904889, 8.814660, -8.814660
154.090411, -123.498933, 8.851701, -8.851701
150.156194, -128.279133, 8.878678, -8.878678
147.701358, -131.195233, 8.893386, -8.893386
145.480864, -133.796798, 8.905538, -8.905538
143.306288, -136.315738, 8.916519, -8.916519
141.846908, -137.991984, 8.923434, -8.923434
140.285714, -139.714286, 8.928571, -8.928571
138.357143, -141.642857, 8.928571, -8.928571
140.285714, -139.714286, 8.928571, -8.928571
150.924931, -127.356221, 8.873761, -8.873761
161.491684, -113.985862, 8.784361, -8.784361
170.118366, -101.074800, 8.647741, -8.647741
175.408917, -89.257347, 8.439613, -8.439613
176.186531, -78.760387, 8.129685, -8.129685
171.177975, -68.642490, 7.647336, -7.647336
160.723975, -59.646078, 7.027106, -7.027106
145.971372, -51.137749, 6.285367, -6.285367
143.300397, -49.802923, 6.157631, -6.157631
155.948819, -56.610072, 6.778026, -6.778026
168.368858, -65.675796, 7.463159, -7.463159
176.431933, -83.670804, 8.294092, -8.294092
170.909418, -99.674152, 8.628303, -8.628303
164.625177, -109.633512, 8.745494, -8.745494
159.184545, -117.045387, 8.808352, -8.808352
154.403347, -123.112068, 8.849344, -8.849344
150.924931, -127.356221, 8.873761, -8.873761
148.026054, -130.812068, 8.891522, -8.891522
145.874251, -133.338182, 8.903458, -8.903458
143.636919, -135.934442, 8.914903, -8.914903
142.179230, -137.611222, 8.921889, -8.921889
140.714286, -139.285714, 8.928571, -8.928571
138.714286, -141.285714, 8.928571, -8.928571
140.714286, -139.285714, 8.928571, -8.928571
151.626679, -126.509298, 8.869132, -8.869132
162.418931, -112.724634, 8.773711, -8.773711
171.136171, -99.260359, 8.622338, -8.622338
175.907389, -87.282292, 8.392528, -8.392528
175.625164, -76.462219, 8.038501, -8.038501
168.368858, -65.675796, 7.463159, -7.463159
154.337486, -55.660065, 6.696350, -6.696350
132.008290, -44.543227, 5.629832, -5.629832
128.533959, -43.019708, 5.470461, -5.470461
145.971372, -51.137749, 6.285367, -6.285367
164.551667, -62.416150, 7.237494, -7.237494
176.447524, -80.967546, 8.208389, -8.208389
171.885462, -97.846728, 8.601154, -8.601154
165.560166, -108.277745, 8.732076, -8.732076
160.197975, -115.714179, 8.798219, -8.798219
155.461966, -121.795044, 8.841104, -8.841104
151.626679, -126.509298, 8.869132, -8.869132
148.738627, -129.968551, 8.887346, -8.887346
146.593782, -132.496857, 8.899574, -8.899574
144.428785, -135.018815, 8.910957, -8.910957
142.909011, -136.773128, 8.918436, -8.918436
141.114508, -138.829253, 8.926778, -8.926778
139.500000, -140.500000, 8.928571, -8.928571
141.846908, -137.991984, 8.923434, -8.923434
153.021321, -124.812666, 8.859502, -8.859502
163.390500, -111.380311, 8.761824, -8.761824
171.885462, -97.846728, 8.601154, -8.601154
176.198410, -85.727175, 8.352219, -8.352219
174.940312, -74.610642, 7.957620, -7.957620
164.551667, -62.416150, 7.237494, -7.237494
145.971372, -51.137749, 6.285367, -6.285367
118.575059, -38.829015, 5.019263, -5.019263
118.575059, -38.829015, 5.019263, -5.019263
134.779047, -45.786183, 5.757820, -5.757820
159.425918, -58.782741, 6.958184, -6.958184
176.186531, -78.760387, 8.129685, -8.129685
173.038849, -95.493332, 8.562888, -8.562888
166.742943, -106.514723, 8.713574, -8.713574
161.140939, -114.457875, 8.788227, -8.788227
156.450372, -120.552997, 8.833016, -8.833016
152.642173, -125.275764, 8.862179, -8.862179
149.834935, -128.663380, 8.880686, -8.880686
147.701358, -131.195233, 8.893386, -8.893386
145.480864, -133.796798, 8.905538, -8.905538
144.033146, -135.476721, 8.912942, -8.912942
142.577521, -137.154152, 8.920015, -8.920015
141.114508, -138.829253, 8.926778, -8.926778
143.306288, -136.315738, 8.916519, -8.916519
154.403347, -123.112068, 8.849344, -8.849344
164.957157, -109.155626, 8.740841, -8.740841
172.800843, -96.000469, 8.571470, -8.571470
176.431933, -83.670804, 8.294092, -8.294092
173.209842, -71.380425, 7.799435, -7.799435
159.425918, -58.782741, 6.958184, -6.958184
134.779047, -45.786183, 5.757820, -5.757820
103.186621, -32.731240, 4.334115, -4.334115
103.186621, -32.731240, 4.334115, -4.334115
118.575059, -38.829015, 5.019263, -5.019263
150.425338, -53.470694, 6.501787, -6.501787
175.410851, -75.816966, 8.011091, -8.011091
173.864112, -93.619137, 8.529440, -8.529440
168.198701, -104.255393, 8.687949, -8.687949
162.418931, -112.724634, 8.773711, -8.773711
157.856704, -118.763000, 8.820781, -8.820781
153.713975, -123.962883, 8.854492, -8.854492
150.924931, -127.356221, 8.873761, -8.873761
148.738627, -129.968551, 8.887346, -8.887346
146.201583, -132.955848, 8.901704, -8.901704
145.152560, -134.178827, 8.907251, -8.907251
143.306288, -136.315738, 8.916519, -8.916519
142.179230, -137.611222, 8.921889, -8.921889
144.428785, -135.018815, 8.910957, -8.910957
155.461966, -121.795044, 8.841104, -8.841104
166.155567, -107.397488, 8.722993, -8.722993
173.646787, -94.132680, 8.538886, -8.538886
176.474242, -81.555981, 8.228005, -8.228005
171.177975, -68.642490, 7.647336, -7.647336
154.337486, -55.660065, 6.696350, -6.696350
121.782671, -40.153581, 5.163784, -5.163784
92.491510, -28.687206, 3.864117, -3.864117
92.491510, -28.687206, 3.864117, -3.864117
111.299036, -35.898070, 4.693785, -4.693785
145.971372, -51.137749, 6.285367, -6.285367
174.690589, -74.051550, 7.931828, -7.931828
174.412774, -92.240141, 8.502963, -8.502963
168.753757, -103.362544, 8.677178, -8.677178
163.390500, -111.380311, 8.761824, -8.761824
158.522842, -117.904889, 8.814660, -8.814660
154.777937, -122.647537, 8.846476, -8.846476
151.626679, -126.509298, 8.869132, -8.869132
149.448705, -129.124249, 8.883066, -8.883066
146.920108, -132.114205, 8.897778, -8.897778
145.874251, -133.338182, 8.903458, -8.903458
144.033146, -135.476721, 8.912942, -8.912942
142.909011, -136.773128, 8.918436, -8.918436
145.480864, -133.796798, 8.905538, -8.905538
156.818937, -120.086574, 8.829895, -8.829895
167.321843, -105.629312, 8.703800, -8.703800
174.412774, -92.240141, 8.502963, -8.502963
176.284885, -79.370590, 8.152279, -8.152279
169.224058, -66.510948, 7.517060, -7.517060
145.971372, -51.137749, 6.285367, -6.285367
111.299036, -35.898070, 4.693785, -4.693785
81.798322, -24.765128, 3.398069, -3.398069
81.798322, -24.765128, 3.398069, -3.398069
95.790418, -29.920475, 4.008638, -4.008638
134.779047, -45.786183, 5.757820, -5.757820
173.209842, -71.380425, 7.799435, -7.799435
175.114267, -90.230892, 8.461261, -8.461261
169.590958, -101.976262, 8.659669, -8.659669
164.346931, -110.031251, 8.749304, -8.749304
159.483798, -116.654227, 8.805422, -8.805422
155.461966, -121.795044, 8.841104, -8.841104
152.325515, -125.661458, 8.864381, -8.864381
149.834935, -128.663380, 8.880686, -8.880686
147.701358, -131.195233, 8.893386, -8.893386
146.201583, -132.955848, 8.901704, -8.901704
144.758027, -134.637082, 8.909283, -8.909283
143.306288, -136.315738, 8.916519, -8.916519
146.593782, -132.496857, 8.899574, -8.899574
158.160031, -118.373119, 8.818021, -8.818021
168.502707, -103.768774, 8.682126, -8.682126
175.114267, -90.230892, 8.461261, -8.461261
175.947485, -77.623890, 8.085822, -8.085822
165.522146, -63.186635, 7.293010, -7.293010
134.779047, -45.786183, 5.757820, -5.757820
95.790418, -29.920475, 4.008638, -4.008638
69.598292, -20.413356, 2.870269, -2.870269
66.632591, -19.373256, 2.742533, -2.742533
81.798322, -24.765128, 3.398069, -3.398069
118.575059, -38.829015, 5.019263, -5.019263
170.615064, -67.990377, 7.608592, -7.608592
175.784279, -87.824892, 8.405905, -8.405905
170.909418, -99.674152, 8.628303, -8.628303
165.560166, -108.277745, 8.732076, -8.732076
161.140939, -114.457875, 8.788227, -8.788227
157.491555, -119.230496, 8.824045, -8.824045
154.090411, -123.498933, 8.851701, -8.851701
151.626679, -126.509298, 8.869132, -8.869132
149.126257, -129.508122, 8.885025, -8.885025
147.701358, -131.195233, 8.893386, -8.893386
145.874251, -133.338182, 8.903458, -8.903458
144.758027, -134.637082, 8.909283, -8.909283
148.026054, -130.812068, 8.891522, -8.891522
159.841608, -116.184429, 8.801851, -8.801851
169.832139, -101.566958, 8.654308, -8.654308
175.784279, -87.824892, 8.405905, -8.405905
174.690589, -74.051550, 7.931828, -7.931828
159.425918, -58.782741, 6.958184, -6.958184
118.575059, -38.829015, 5.019263, -5.019263
78.848191, -23.701547, 3.270081, -3.270081
57.057698, -16.059718, 2.331550, -2.331550
55.148933, -15.407143, 2.249875, -2.249875
66.632591, -19.373256, 2.742533, -2.742533
99.808163, -31.439069, 4.185180, -4.185180
165.522146, -63.186635, 7.293010, -7.293010
176.266507, -85.264419, 8.339634, -8.339634
172.099121, -97.428867, 8.594642, -8.594642
166.742943, -106.514723, 8.713574, -8.713574
162.130460, -113.119173, 8.777093, -8.777093
158.522842, -117.904889, 8.814660, -8.814660
154.777937, -122.647537, 8.846476, -8.846476
152.325515, -125.661458, 8.864381, -8.864381
149.834935, -128.663380, 8.880686, -8.880686
148.415034, -130.352064, 8.889257, -8.889257
146.920108, -132.114205, 8.897778, -8.897778
145.480864, -133.796798, 8.905538, -8.905538
149.448705, -129.124249, 8.883066, -8.883066
161.491684, -113.985862, 8.784361, -8.784361
171.136171, -99.260359, 8.622338, -8.622338
176.266507, -85.264419, 8.339634, -8.339634
173.209842, -71.380425, 7.799435, -7.799435
150.425338, -53.470694, 6.501787, -6.501787
103.186621, -32.731240, 4.334115, -4.334115
66.632591, -19.373256, 2.742533, -2.742533
50.931583, -13.974726, 2.069716, -2.069716
50.931583, -13.974726, 2.069716, -2.069716
57.057698, -16.059718, 2.331550, -2.331550
88.613553, -27.252067, 3.694695, -3.694695
160.723975, -59.646078, 7.027106, -7.027106
176.459637, -83.195685, 8.279825, -8.279825
173.038849, -95.493332, 8.562888, -8.562888
167.891784, -104.741105, 8.693651, -8.693651
163.390500, -111.380311, 8.761824, -8.761824
159.483798, -116.654227, 8.805422, -8.805422
155.771694, -121.407171, 8.838612, -8.838612
153.021321, -124.812666, 8.859502, -8.859502
150.924931, -127.356221, 8.873761, -8.873761
149.126257, -129.508122, 8.885025, -8.885025
147.701358, -131.195233, 8.893386, -8.893386
146.593782, -132.496857, 8.899574, -8.899574
150.540971, -127.817805, 8.876236, -8.876236
162.763494, -112.250686, 8.769585, -8.769585
172.099121, -97.428867, 8.594642, -8.594642
176.459637, -83.195685, 8.279825, -8.279825
171.177975, -68.642490, 7.647336, -7.647336
143.300397, -49.802923, 6.157631, -6.157631
88.613553, -27.252067, 3.694695, -3.694695
59.474000, -16.889603, 2.435064, -2.435064
44.373437, -11.773714, 1.790407, -1.790407
44.373437, -11.773714, 1.790407, -1.790407
49.315582, -13.429332, 2.000794, -2.000794
75.442436, -22.482845, 3.122617, -3.122617
154.337486, -55.660065, 6.696350, -6.696350
176.447524, -80.967546, 8.208389, -8.208389
173.646787, -94.132680, 8.538886, -8.538886
168.753757, -103.362544, 8.677178, -8.677178
164.011171, -110.507954, 8.753799, -8.753799
160.197975, -115.714179, 8.798219, -8.798219
156.142352, -120.941406, 8.835579, -8.835579
153.713975, -123.962883, 8.854492, -8.854492
151.244261, -126.971367, 8.871672, -8.871672
149.834935, -128.663380, 8.880686, -8.880686
148.415034, -130.352064, 8.889257, -8.889257
147.311078, -131.654828, 8.895596, -8.895596
151.944700, -126.124032, 8.866988, -8.866988
164.011171, -110.507954, 8.753799, -8.753799
173.233107, -95.069453, 8.555566, -8.555566
176.447524, -80.967546, 8.208389, -8.208389
167.439086, -64.818953, 7.406187, -7.406187
128.533959, -43.019708, 5.470461, -5.470461
72.189607, -21.327663, 2.982056, -2.982056
47.477693, -12.811441, 1.922485, -1.922485
37.783102, -9.596859, 1.510841, -1.510841
36.773368, -9.266748, 1.468116, -1.468116
41.578424, -10.845964, 1.671696, -1.671696
61.596764, -17.622171, 2.526114, -2.526114
140.940737, -48.656960, 6.045845, -6.045845
176.087632, -78.246752, 8.110153, -8.110153
174.412774, -92.240141, 8.502963, -8.502963
169.832139, -101.566958, 8.654308, -8.654308
165.232169, -108.756876, 8.736896, -8.736896
161.140939, -114.457875, 8.788227, -8.788227
157.186323, -119.619780, 8.826725, -8.826725
154.777937, -122.647537, 8.846476, -8.846476
152.325515, -125.661458, 8.864381, -8.864381
150.924931, -127.356221, 8.873761, -8.873761
149.126257, -129.508122, 8.885025, -8.885025
148.026054, -130.812068, 8.891522, -8.891522
153.336562, -124.426526, 8.857241, -8.857241
165.560166, -108.277745, 8.732076, -8.732076
174.040511, -93.189729, 8.521372, -8.521372
176.087632, -78.246752, 8.110153, -8.110153
162.174006, -60.651828, 7.105416, -7.105416
107.251461, -34.306023, 4.513950, -4.513950
59.474000, -16.889603, 2.435064, -2.435064
40.400122, -10.456807, 1.621713, -1.621713
31.858321, -7.674638, 1.260617, -1.260617
31.858321, -7.674638, 1.260617, -1.260617
34.701869, -8.592633, 1.380564, -1.380564
49.315582, -13.429332, 2.000794, -2.000794
125.522342, -41.727006, 5.333206, -5.333206
175.209900, -75.272525, 7.987322, -7.987322
175.251698, -89.789450, 8.451567, -8.451567
170.633695, -100.169578, 8.635308, -8.635308
166.155567, -107.397488, 8.722993, -8.722993
162.418931, -112.724634, 8.773711, -8.773711
158.160031, -118.373119, 8.818021, -8.818021
155.771694, -121.407171, 8.838612, -8.838612
153.336562, -124.426526, 8.857241, -8.857241
151.626679, -126.509298, 8.869132, -8.869132
149.834935, -128.663380, 8.880686, -8.880686
148.738627, -129.968551, 8.887346, -8.887346
154.403347, -123.112068, 8.849344, -8.849344
167.059788, -106.032109, 8.708288, -8.708288
175.114267, -90.230892, 8.461261, -8.461261
175.209900, -75.272525, 7.987322, -7.987322
154.337486, -55.660065, 6.696350, -6.696350
88.613553, -27.252067, 3.694695, -3.694695
47.477693, -12.811441, 1.922485, -1.922485
34.701869, -8.592633, 1.380564, -1.380564
28.714142, -6.670780, 1.128346, -1.128346
27.945460, -6.427368, 1.096072, -1.096072
31.094937, -7.429764, 1.228466, -1.228466
43.066937, -11.339248, 1.734891, -1.734891
107.251461, -34.306023, 4.513950, -4.513950
173.653034, -72.094220, 7.836328, -7.836328
175.784279, -87.824892, 8.405905, -8.405905
171.885462, -97.846728, 8.601154, -8.601154
167.633863, -105.145192, 8.698312, -8.698312
164.011171, -110.507954, 8.753799, -8.753799
159.841608, -116.184429, 8.801851, -8.801851
157.186323, -119.619780, 8.826725, -8.826725
154.777937, -122.647537, 8.846476, -8.846476
153.021321, -124.812666, 8.859502, -8.859502
151.244261, -126.971367, 8.871672, -8.871672
150.156194, -128.279133, 8.878678, -8.878678
156.142352, -120.941406, 8.835579, -8.835579
168.198701, -104.255393, 8.687949, -8.687949
175.533263, -88.811874, 8.429373, -8.429373
174.054448, -72.795565, 7.871493, -7.871493
148.065652, -52.216389, 6.386545, -6.386545
78.848191, -23.701547, 3.270081, -3.270081
43.066937, -11.339248, 1.734891, -1.734891
31.094937, -7.429764, 1.228466, -1.228466
26.054730, -5.832420, 1.016810, -1.016810
25.399877, -5.627707, 0.989400, -0.989400
27.945460, -6.427368, 1.096072, -1.096072
37.783102, -9.596859, 1.510841, -1.510841
92.491510, -28.687206, 3.864117, -3.864117
171.800984, -69.409567, 7.691663, -7.691663
176.266507, -85.264419, 8.339634, -8.339634
173.038849, -95.493332, 8.562888, -8.562888
169.052185, -102.874186, 8.671122, -8.671122
165.560166, -108.277745, 8.732076, -8.732076
161.140939, -114.457875, 8.788227, -8.788227
158.824177, -117.514383, 8.811816, -8.811816
156.450372, -120.552997, 8.833016, -8.833016
154.777937, -122.647537, 8.846476, -8.846476
152.642173, -125.275764, 8.862179, -8.862179
151.626679, -126.509298, 8.869132, -8.869132
157.856704, -118.763000, 8.820781, -8.820781
169.832139, -101.566958, 8.654308, -8.654308
176.105891, -86.279169, 8.366871, -8.366871
172.279052, -70.036658, 7.726904, -7.726904
134.779047, -45.786183, 5.757820, -5.757820
66.632591, -19.373256, 2.742533, -2.742533
37.783102, -9.596859, 1.510841, -1.510841
27.945460, -6.427368, 1.096072, -1.096072
24.267951, -5.275641, 0.942079, -0.942079
23.217083, -4.950966, 0.898216, -0.898216
25.399877, -5.627707, 0.989400, -0.989400
34.701869, -8.592633, 1.380564, -1.380564
81.798322, -24.765128, 3.398069, -3.398069
169.224058, -66.510948, 7.517060, -7.517060
176.431933, -83.670804, 8.294092, -8.294092
173.461139, -94.559225, 8.546568, -8.546568
169.590958, -101.976262, 8.659669, -8.659669
166.155567, -107.397488, 8.722993, -8.722993
161.782731, -113.592130, 8.781086, -8.781086
159.483798, -116.654227, 8.805422, -8.805422
157.186323, -119.619780, 8.826725, -8.826725
155.461966, -121.795044, 8.841104, -8.841104
153.336562, -124.426526, 8.857241, -8.857241
152.325515, -125.661458, 8.864381, -8.864381
159.184545, -117.045387, 8.808352, -8.808352
170.633695, -100.169578, 8.635308, -8.635308
176.385733, -84.236986, 8.310673, -8.310673
170.615064, -67.990377, 7.608592, -7.608592
128.533959, -43.019708, 5.470461, -5.470461
59.474000, -16.889603, 2.435064, -2.435064
35.618975, -8.890551, 1.419309, -1.419309
26.622161, -6.010382, 1.040579, -1.040579
23.217083, -4.950966, 0.898216, -0.898216
22.239138, -4.650875, 0.857462, -0.857462
24.874752, -5.464087, 0.967437, -0.967437
32.816342, -7.982916, 1.300997, -1.300997
75.442436, -22.482845, 3.122617, -3.122617
167.439086, -64.818953, 7.406187, -7.406187
176.479285, -82.621388, 8.262139, -8.262139
173.864112, -93.619137, 8.529440, -8.529440
170.118366, -101.074800, 8.647741, -8.647741
166.476977, -106.916299, 8.717898, -8.717898
162.418931, -112.724634, 8.773711, -8.773711
160.197975, -115.714179, 8.798219, -8.798219
157.856704, -118.763000, 8.820781, -8.820781
155.771694, -121.407171, 8.838612, -8.838612
154.090411, -123.498933, 8.851701, -8.851701
153.021321, -124.812666, 8.859502, -8.859502
160.197975, -115.714179, 8.798219, -8.798219
171.624951, -98.346882, 8.608796, -8.608796
176.483356, -82.042337, 8.243804, -8.243804
167.439086, -64.818953, 7.406187, -7.406187
114.636895, -37.230840, 4.842721, -4.842721
52.978252, -14.668246, 2.157095, -2.157095
32.816342, -7.982916, 1.300997, -1.300997
25.399877, -5.627707, 0.989400, -0.989400
21.733862, -4.496661, 0.836432, -0.836432
20.854893, -4.229851, 0.799896, -0.799896
23.217083, -4.950966, 0.898216, -0.898216
30.218279, -7.149435, 1.191572, -1.191572
66.632591, -19.373256, 2.742533, -2.742533
164.551667, -62.416150, 7.237494, -7.237494
176.474242, -81.555981, 8.228005, -8.228005
174.246326, -92.672626, 8.511446, -8.511446
170.909418, -99.674152, 8.628303, -8.628303
167.321843, -105.629312, 8.703800, -8.703800
163.390500, -111.380311, 8.761824, -8.761824
161.140939, -114.457875, 8.788227, -8.788227
158.824177, -117.514383, 8.811816, -8.811816
156.818937, -120.086574, 8.829895, -8.829895
155.089301, -122.260179, 8.844052, -8.844052
154.090411, -123.498933, 8.851701, -8.851701
161.491684, -113.985862, 8.784361, -8.784361
172.557683, -96.506007, 8.579837, -8.579837
176.411461, -80.472984, 8.191468, -8.191468
164.551667, -62.416150, 7.237494, -7.237494
103.186621, -32.731240, 4.334115, -4.334115
47.477693, -12.811441, 1.922485, -1.922485
29.382014, -6.882940, 1.156408, -1.156408
23.217083, -4.950966, 0.898216, -0.898216
20.474335, -4.114940, 0.784097, -0.784097
19.605561, -3.854085, 0.748075, -0.748075
21.733862, -4.496661, 0.836432, -0.836432
27.945460, -6.427368, 1.096072, -1.096072
57.057698, -16.059718, 2.331550, -2.331550
160.723975, -59.646078, 7.027106, -7.027106
176.350747, -79.874208, 8.170439, -8.170439
174.606193, -91.719206, 8.492519, -8.492519
171.404533, -98.762644, 8.615025, -8.615025
167.891784, -104.741105, 8.693651, -8.693651
164.011171, -110.507954, 8.753799, -8.753799
161.782731, -113.592130, 8.781086, -8.781086
159.483798, -116.654227, 8.805422, -8.805422
157.186323, -119.619780, 8.826725, -8.826725
155.461966, -121.795044, 8.841104, -8.841104
154.403347, -123.112068, 8.849344, -8.849344
162.418931, -112.724634, 8.773711, -8.773711
173.233107, -95.069453, 8.555566, -8.555566
176.186531, -78.760387, 8.129685, -8.129685
160.723975, -59.646078, 7.027106, -7.027106
92.491510, -28.687206, 3.864117, -3.864117
44.373437, -11.773714, 1.790407, -1.790407
27.945460, -6.427368, 1.096072, -1.096072
22.239138, -4.650875, 0.857462, -0.857462
19.605561, -3.854085, 0.748075, -0.748075
18.860210, -3.632039, 0.717227, -0.717227
20.854893, -4.229851, 0.799896, -0.799896
26.622161, -6.010382, 1.040579, -1.040579
55.148933, -15.407143, 2.249875, -2.249875
157.753702, -57.714769, 6.870806, -6.870806
176.284885, -79.370590, 8.152279, -8.152279
174.941961, -90.758344, 8.472586, -8.472586
171.624951, -98.346882, 8.608796, -8.608796
168.198701, -104.255393, 8.687949, -8.687949
164.346931, -110.031251, 8.749304, -8.749304
162.130460, -113.119173, 8.777093, -8.777093
159.483798, -116.654227, 8.805422, -8.805422
157.491555, -119.230496, 8.824045, -8.824045
155.771694, -121.407171, 8.838612, -8.838612
154.777937, -122.647537, 8.846476, -8.846476
163.106264, -111.776176, 8.765384, -8.765384
173.864112, -93.619137, 8.529440, -8.529440
175.782584, -76.993545, 8.060463, -8.060463
155.948819, -56.610072, 6.778026, -6.778026
85.463925, -26.097376, 3.557439, -3.557439
43.066937, -11.339248, 1.734891, -1.734891
27.330696, -6.233317, 1.070281, -1.070281
22.239138, -4.650875, 0.857462, -0.857462
19.261002, -3.751228, 0.733808, -0.733808
18.536321, -3.536090, 0.703840, -0.703840
20.032332, -3.981962, 0.765762, -0.765762
26.054730, -5.832420, 1.016810, -1.016810
50.931583, -13.974726, 2.069716, -2.069716
154.337486, -55.660065, 6.696350, -6.696350
175.947485, -77.623890, 8.085822, -8.085822
175.408917, -89.257347, 8.439613, -8.439613
172.099121, -97.428867, 8.594642, -8.594642
168.502707, -103.768774, 8.682126, -8.682126
164.957157, -109.155626, 8.740841, -8.740841
162.418931, -112.724634, 8.773711, -8.773711
159.841608, -116.184429, 8.801851, -8.801851
157.856704, -118.763000, 8.820781, -8.820781
156.142352, -120.941406, 8.835579, -8.835579
154.777937, -122.647537, 8.846476, -8.846476
163.729854, -110.904732, 8.757480, -8.757480
174.246326, -92.672626, 8.511446, -8.511446
175.410851, -75.816966, 8.011091, -8.011091
152.268161, -54.483204, 6.592837, -6.592837
78.848191, -23.701547, 3.270081, -3.270081
40.400122, -10.456807, 1.621713, -1.621713
26.054730, -5.832420, 1.016810, -1.016810
20.854893, -4.229851, 0.799896, -0.799896
18.536321, -3.536090, 0.703840, -0.703840
17.498792, -3.231116, 0.661030, -0.661030
19.261002, -3.751228, 0.733808, -0.733808
24.267951, -5.275641, 0.942079, -0.942079
46.025831, -12.325158, 1.860682, -1.860682
148.065652, -52.216389, 6.386545, -6.386545
175.625164, -76.462219, 8.038501, -8.038501
175.533263, -88.811874, 8.429373, -8.429373
172.557683, -96.506007, 8.579837, -8.579837
168.753757, -103.362544, 8.677178, -8.677178
165.560166, -108.277745, 8.732076, -8.732076
163.106264, -111.776176, 8.765384, -8.765384
160.493817, -115.321949, 8.795146, -8.795146
158.160031, -118.373119, 8.818021, -8.818021
156.450372, -120.552997, 8.833016, -8.833016
155.089301, -122.260179, 8.844052, -8.844052
164.625177, -109.633512, 8.745494, -8.745494
174.792446, -91.196059, 8.481776, -8.481776
174.940312, -74.610642, 7.957620, -7.957620
148.065652, -52.216389, 6.386545, -6.386545
72.189607, -21.327663, 2.982056, -2.982056
36.773368, -9.266748, 1.468116, -1.468116
25.399877, -5.627707, 0.989400, -0.989400
20.474335, -4.114940, 0.784097, -0.784097
17.498792, -3.231116, 0.661030, -0.661030
16.875498, -3.049789, 0.635373, -0.635373
18.159227, -3.424815, 0.688267, -0.688267
23.217083, -4.950966, 0.898216, -0.898216
41.578424, -10.845964, 1.671696, -1.671696
143.300397, -49.802923, 6.157631, -6.157631
175.209900, -75.272525, 7.987322, -7.987322
175.784279, -87.824892, 8.405905, -8.405905
172.800843, -96.000469, 8.571470, -8.571470
169.052185, -102.874186, 8.671122, -8.671122
165.885899, -107.797908, 8.727162, -8.727162
163.390500, -111.380311, 8.761824, -8.761824
161.140939, -114.457875, 8.788227, -8.788227
158.522842, -117.904889, 8.814660, -8.814660
156.818937, -120.086574, 8.829895, -8.829895
155.771694, -121.407171, 8.838612, -8.838612
165.232169, -108.756876, 8.736896, -8.736896
175.114267, -90.230892, 8.461261, -8.461261
174.358978, -73.371067, 7.899555, -7.899555
143.300397, -49.802923, 6.157631, -6.157631
66.632591, -19.373256, 2.742533, -2.742533
35.618975, -8.890551, 1.419309, -1.419309
24.267951, -5.275641, 0.942079, -0.942079
19.605561, -3.854085, 0.748075, -0.748075
17.498792, -3.231116, 0.661030, -0.661030
16.550071, -2.955725, 0.621996, -0.621996
17.854217, -3.335165, 0.675682, -0.675682
23.217083, -4.950966, 0.898216, -0.898216
40.400122, -10.456807, 1.621713, -1.621713
140.940737, -48.656960, 6.045845, -6.045845
174.940312, -74.610642, 7.957620, -7.957620
175.907389, -87.282292, 8.392528, -8.392528
173.233107, -95.069453, 8.555566, -8.555566
169.590958, -101.976262, 8.659669, -8.659669
166.476977, -106.916299, 8.717898, -8.717898
164.011171, -110.507954, 8.753799, -8.753799
161.782731, -113.592130, 8.781086, -8.781086
159.483798, -116.654227, 8.805422, -8.805422
157.491555, -119.230496, 8.824045, -8.824045
156.818937, -120.086574, 8.829895, -8.829895
166.155567, -107.397488, 8.722993, -8.722993
175.408917, -89.257347, 8.439613, -8.439613
173.653034, -72.094220, 7.836328, -7.836328
137.947420, -47.242267, 5.905283, -5.905283
61.596764, -17.622171, 2.526114, -2.526114
33.651812, -8.252604, 1.336238, -1.336238
23.217083, -4.950966, 0.898216, -0.898216
18.860210, -3.632039, 0.717227, -0.717227
16.550071, -2.955725, 0.621996, -0.621996
15.728461, -2.720242, 0.588288, -0.588288
17.211063, -3.147225, 0.649180, -0.649180
22.239138, -4.650875, 0.857462, -0.857462
39.055964, -10.014350, 1.564742, -1.564742
134.779047, -45.786183, 5.757820, -5.757820
174.358978, -73.371067, 7.899555, -7.899555
176.105891, -86.279169, 8.366871, -8.366871
173.461139, -94.559225, 8.546568, -8.546568
170.118366, -101.074800, 8.647741, -8.647741
167.059788, -106.032109, 8.708288, -8.708288
164.625177, -109.633512, 8.745494, -8.745494
162.418931, -112.724634, 8.773711, -8.773711
