upper_power(kW), lower_power(kW), upper_energy(kWh), lower_energy(kWh)
110.781589, -172.718411, 13.735336, -13.735336
111.086207, -172.413793, 13.735336, -13.735336
111.086207, -172.413793, 13.735336, -13.735336
111.756367, -171.743633, 13.735336, -13.735336
114.497929, -169.002071, 13.735336, -13.735336
118.884428, -164.615572, 13.735336, -13.735336
123.636469, -159.863531, 13.735336, -13.735336
127.352809, -156.147191, 13.735336, -13.735336
129.728829, -153.771171, 13.735336, -13.735336
130.703607, -152.796393, 13.735336, -13.735336
129.728829, -153.771171, 13.735336, -13.735336
124.976788, -158.523212, 13.735336, -13.735336
121.565066, -161.934934, 13.735336, -13.735336
118.518886, -164.981114, 13.735336, -13.735336
116.873949, -166.626051, 13.735336, -13.735336
115.168088, -168.331912, 13.735336, -13.735336
114.132387, -169.367613, 13.735336, -13.735336
113.462227, -170.037773, 13.735336, -13.735336
114.132387, -169.367613, 13.735336, -13.735336
113.096686, -170.403314, 13.735336, -13.735336
112.121908, -171.378092, 13.735336, -13.735336
111.756367, -171.743633, 13.735336, -13.735336
111.086207, -172.413793, 13.735336, -13.735336
110.781589, -172.718411, 13.735336, -13.735336
111.086207, -172.413793, 13.735336, -13.735336
111.451749, -172.048251, 13.735336, -13.735336
111.451749, -172.048251, 13.735336, -13.735336
112.121908, -171.378092, 13.735336, -13.735336
114.802547, -168.697453, 13.735336, -13.735336
119.554588, -163.945412, 13.735336, -13.735336
124.306628, -159.193372, 13.735336, -13.735336
128.022968, -155.477032, 13.735336, -13.735336
130.703607, -152.796393, 13.735336, -13.735336
131.373766, -152.126234, 13.735336, -13.735336
130.703607, -152.796393, 13.735336, -13.735336
126.012489, -157.487511, 13.735336, -13.735336
122.235226, -161.264774, 13.735336, -13.735336
119.189046, -164.310954, 13.735336, -13.735336
117.544109, -165.955891, 13.735336, -13.735336
115.838248, -167.661752, 13.735336, -13.735336
114.802547, -168.697453, 13.735336, -13.735336
114.132387, -169.367613, 13.735336, -13.735336
114.497929, -169.002071, 13.735336, -13.735336
113.827769, -169.672231, 13.735336, -13.735336
112.792068, -170.707932, 13.735336, -13.735336
112.121908, -171.378092, 13.735336, -13.735336
111.451749, -172.048251, 13.735336, -13.735336
111.086207, -172.413793, 13.735336, -13.735336
111.451749, -172.048251, 13.735336, -13.735336
111.756367, -171.743633, 13.735336, -13.735336
111.756367, -171.743633, 13.735336, -13.735336
112.426526, -171.073474, 13.735336, -13.735336
115.472706, -168.027294, 13.735336, -13.735336
120.224747, -163.275253, 13.735336, -13.735336
124.976788, -158.523212, 13.735336, -13.735336
129.363287, -154.136713, 13.735336, -13.735336
131.739308, -151.760692, 13.735336, -13.735336
132.775009, -150.724991, 13.735336, -13.735336
132.104850, -151.395150, 13.735336, -13.735336
127.352809, -156.147191, 13.735336, -13.735336
123.636469, -159.863531, 13.735336, -13.735336
120.590289, -162.909711, 13.735336, -13.735336
118.884428, -164.615572, 13.735336, -13.735336
117.178567, -166.321433, 13.735336, -13.735336
116.142866, -167.357134, 13.735336, -13.735336
115.472706, -168.027294, 13.735336, -13.735336
115.838248, -167.661752, 13.735336, -13.735336
114.802547, -168.697453, 13.735336, -13.735336
114.132387, -169.367613, 13.735336, -13.735336
113.462227, -170.037773, 13.735336, -13.735336
112.792068, -170.707932, 13.735336, -13.735336
112.426526, -171.073474, 13.735336, -13.735336
112.426526, -171.073474, 13.735336, -13.735336
112.792068, -170.707932, 13.735336, -13.735336
112.792068, -170.707932, 13.735336, -13.735336
113.096686, -170.403314, 13.735336, -13.735336
116.142866, -167.357134, 13.735336, -13.735336
121.260448, -162.239552, 13.735336, -13.735336
126.317107, -157.182893, 13.735336, -13.735336
130.703607, -152.796393, 13.735336, -13.735336
133.079627, -150.420373, 13.735336, -13.735336
134.115328, -149.384672, 13.735336, -13.735336
133.445169, -150.054831, 13.735336, -13.735336
128.693128, -154.806872, 13.735336, -13.735336
125.281406, -158.218594, 13.735336, -13.735336
121.930608, -161.569392, 13.735336, -13.735336
120.224747, -163.275253, 13.735336, -13.735336
118.214268, -165.285732, 13.735336, -13.735336
117.544109, -165.955891, 13.735336, -13.735336
116.508407, -166.991593, 13.735336, -13.735336
116.873949, -166.626051, 13.735336, -13.735336
115.838248, -167.661752, 13.735336, -13.735336
114.802547, -168.697453, 13.735336, -13.735336
114.132387, -169.367613, 13.735336, -13.735336
113.462227, -170.037773, 13.735336, -13.735336
113.096686, -170.403314, 13.735336, -13.735336
113.096686, -170.403314, 13.735336, -13.735336
113.462227, -170.037773, 13.735336, -13.735336
113.462227, -170.037773, 13.735336, -13.735336
113.827769, -169.672231, 13.735336, -13.735336
117.178567, -166.321433, 13.735336, -13.735336
121.930608, -161.569392, 13.735336, -13.735336
127.352809, -156.147191, 13.735336, -13.735336
131.373766, -152.126234, 13.735336, -13.735336
134.115328, -149.384672, 13.735336, -13.735336
135.151030, -148.348970, 13.735336, -13.735336
134.419946, -149.080054, 13.735336, -13.735336
129.728829, -153.771171, 13.735336, -13.735336
126.317107, -157.182893, 13.735336, -13.735336
122.966309, -160.533691, 13.735336, -13.735336
120.894907, -162.605093, 13.735336, -13.735336
119.189046, -164.310954, 13.735336, -13.735336
118.518886, -164.981114, 13.735336, -13.735336
117.848727, -165.651273, 13.735336, -13.735336
117.848727, -165.651273, 13.735336, -13.735336
116.873949, -166.626051, 13.735336, -13.735336
116.142866, -167.357134, 13.735336, -13.735336
115.472706, -168.027294, 13.735336, -13.735336
114.802547, -168.697453, 13.735336, -13.735336
114.497929, -169.002071, 13.735336, -13.735336
114.132387, -169.367613, 13.735336, -13.735336
114.497929, -169.002071, 13.735336, -13.735336
114.132387, -169.367613, 13.735336, -13.735336
114.802547, -168.697453, 13.735336, -13.735336
117.848727, -165.651273, 13.735336, -13.735336
122.966309, -160.533691, 13.735336, -13.735336
128.022968, -155.477032, 13.735336, -13.735336
132.104850, -151.395150, 13.735336, -13.735336
134.785488, -148.714512, 13.735336, -13.735336
135.821189, -147.678811, 13.735336, -13.735336
135.151030, -148.348970, 13.735336, -13.735336
130.703607, -152.796393, 13.735336, -13.735336
126.682649, -156.817351, 13.735336, -13.735336
123.636469, -159.863531, 13.735336, -13.735336
121.565066, -161.934934, 13.735336, -13.735336
119.554588, -163.945412, 13.735336, -13.735336
118.884428, -164.615572, 13.735336, -13.735336
118.214268, -165.285732, 13.735336, -13.735336
117.848727, -165.651273, 13.735336, -13.735336
116.873949, -166.626051, 13.735336, -13.735336
115.838248, -167.661752, 13.735336, -13.735336
115.168088, -168.331912, 13.735336, -13.735336
114.497929, -169.002071, 13.735336, -13.735336
114.132387, -169.367613, 13.735336, -13.735336
113.827769, -169.672231, 13.735336, -13.735336
114.132387, -169.367613, 13.735336, -13.735336
114.132387, -169.367613, 13.735336, -13.735336
114.802547, -168.697453, 13.735336, -13.735336
118.214268, -165.285732, 13.735336, -13.735336
122.966309, -160.533691, 13.735336, -13.735336
128.022968, -155.477032, 13.735336, -13.735336
132.104850, -151.395150, 13.735336, -13.735336
134.785488, -148.714512, 13.735336, -13.735336
135.821189, -147.678811, 13.735336, -13.735336
135.151030, -148.348970, 13.735336, -13.735336
130.703607, -152.796393, 13.735336, -13.735336
126.987267, -156.512733, 13.735336, -13.735336
123.636469, -159.863531, 13.735336, -13.735336
121.565066, -161.934934, 13.735336, -13.735336
119.554588, -163.945412, 13.735336, -13.735336
118.884428, -164.615572, 13.735336, -13.735336
118.214268, -165.285732, 13.735336, -13.735336
117.848727, -165.651273, 13.735336, -13.735336
116.873949, -166.626051, 13.735336, -13.735336
115.838248, -167.661752, 13.735336, -13.735336
115.168088, -168.331912, 13.735336, -13.735336
114.497929, -169.002071, 13.735336, -13.735336
114.132387, -169.367613, 13.735336, -13.735336
114.132387, -169.367613, 13.735336, -13.735336
114.132387, -169.367613, 13.735336, -13.735336
114.132387, -169.367613, 13.735336, -13.735336
114.802547, -168.697453, 13.735336, -13.735336
118.214268, -165.285732, 13.735336, -13.735336
123.270927, -160.229073, 13.735336, -13.735336
128.022968, -155.477032, 13.735336, -13.735336
132.409468, -151.090532, 13.735336, -13.735336
135.151030, -148.348970, 13.735336, -13.735336
136.491349, -147.008651, 13.735336, -13.735336
135.455648, -148.044352, 13.735336, -13.735336
131.373766, -152.126234, 13.735336, -13.735336
127.352809, -156.147191, 13.735336, -13.735336
123.941087, -159.558913, 13.735336, -13.735336
121.930608, -161.569392, 13.735336, -13.735336
120.224747, -163.275253, 13.735336, -13.735336
119.554588, -163.945412, 13.735336, -13.735336
118.518886, -164.981114, 13.735336, -13.735336
118.214268, -165.285732, 13.735336, -13.735336
117.544109, -165.955891, 13.735336, -13.735336
116.508407, -166.991593, 13.735336, -13.735336
115.472706, -168.027294, 13.735336, -13.735336
114.802547, -168.697453, 13.735336, -13.735336
114.802547, -168.697453, 13.735336, -13.735336
114.497929, -169.002071, 13.735336, -13.735336
114.802547, -168.697453, 13.735336, -13.735336
114.802547, -168.697453, 13.735336, -13.735336
115.472706, -168.027294, 13.735336, -13.735336
118.884428, -164.615572, 13.735336, -13.735336
123.636469, -159.863531, 13.735336, -13.735336
128.693128, -154.806872, 13.735336, -13.735336
133.079627, -150.420373, 13.735336, -13.735336
135.821189, -147.678811, 13.735336, -13.735336
137.161508, -146.338492, 13.735336, -13.735336
136.491349, -147.008651, 13.735336, -13.735336
132.409468, -151.090532, 13.735336, -13.735336
128.327586, -155.172414, 13.735336, -13.735336
125.281406, -158.218594, 13.735336, -13.735336
123.270927, -160.229073, 13.735336, -13.735336
121.565066, -161.934934, 13.735336, -13.735336
120.590289, -162.909711, 13.735336, -13.735336
119.920129, -163.579871, 13.735336, -13.735336
119.189046, -164.310954, 13.735336, -13.735336
118.214268, -165.285732, 13.735336, -13.735336
117.544109, -165.955891, 13.735336, -13.735336
116.508407, -166.991593, 13.735336, -13.735336
115.838248, -167.661752, 13.735336, -13.735336
115.472706, -168.027294, 13.735336, -13.735336
115.168088, -168.331912, 13.735336, -13.735336
114.802547, -168.697453, 13.735336, -13.735336
114.802547, -168.697453, 13.735336, -13.735336
115.472706, -168.027294, 13.735336, -13.735336
119.189046, -164.310954, 13.735336, -13.735336
124.306628, -159.193372, 13.735336, -13.735336
129.363287, -154.136713, 13.735336, -13.735336
133.749787, -149.750213, 13.735336, -13.735336
136.491349, -147.008651, 13.735336, -13.735336
137.831668, -145.668332, 13.735336, -13.735336
137.161508, -146.338492, 13.735336, -13.735336
133.079627, -150.420373, 13.735336, -13.735336
129.058669, -154.441331, 13.735336, -13.735336
125.646948, -157.853052, 13.735336, -13.735336
123.636469, -159.863531, 13.735336, -13.735336
122.235226, -161.264774, 13.735336, -13.735336
121.260448, -162.239552, 13.735336, -13.735336
120.224747, -163.275253, 13.735336, -13.735336
119.554588, -163.945412, 13.735336, -13.735336
118.884428, -164.615572, 13.735336, -13.735336
118.214268, -165.285732, 13.735336, -13.735336
117.544109, -165.955891, 13.735336, -13.735336
116.873949, -166.626051, 13.735336, -13.735336
116.508407, -166.991593, 13.735336, -13.735336
116.142866, -167.357134, 13.735336, -13.735336
116.142866, -167.357134, 13.735336, -13.735336
115.838248, -167.661752, 13.735336, -13.735336
116.508407, -166.991593, 13.735336, -13.735336
120.590289, -162.909711, 13.735336, -13.735336
125.281406, -158.218594, 13.735336, -13.735336
130.033447, -153.466553, 13.735336, -13.735336
134.419946, -149.080054, 13.735336, -13.735336
137.161508, -146.338492, 13.735336, -13.735336
138.501828, -144.998172, 13.735336, -13.735336
138.197210, -145.302790, 13.735336, -13.735336
134.115328, -149.384672, 13.735336, -13.735336
130.033447, -153.466553, 13.735336, -13.735336
126.682649, -156.817351, 13.735336, -13.735336
124.611246, -158.888754, 13.735336, -13.735336
123.270927, -160.229073, 13.735336, -13.735336
122.235226, -161.264774, 13.735336, -13.735336
121.260448, -162.239552, 13.735336, -13.735336
120.590289, -162.909711, 13.735336, -13.735336
119.554588, -163.945412, 13.735336, -13.735336
118.884428, -164.615572, 13.735336, -13.735336
118.214268, -165.285732, 13.735336, -13.735336
117.544109, -165.955891, 13.735336, -13.735336
117.178567, -166.321433, 13.735336, -13.735336
116.873949, -166.626051, 13.735336, -13.735336
116.508407, -166.991593, 13.735336, -13.735336
116.142866, -167.357134, 13.735336, -13.735336
117.178567, -166.321433, 13.735336, -13.735336
120.894907, -162.605093, 13.735336, -13.735336
126.012489, -157.487511, 13.735336, -13.735336
131.069148, -152.430852, 13.735336, -13.735336
135.455648, -148.044352, 13.735336, -13.735336
138.197210, -145.302790, 13.735336, -13.735336
139.537529, -143.962471, 13.735336, -13.735336
138.867369, -144.632631, 13.735336, -13.735336
134.785488, -148.714512, 13.735336, -13.735336
130.703607, -152.796393, 13.735336, -13.735336
127.352809, -156.147191, 13.735336, -13.735336
125.281406, -158.218594, 13.735336, -13.735336
123.941087, -159.558913, 13.735336, -13.735336
122.966309, -160.533691, 13.735336, -13.735336
121.565066, -161.934934, 13.735336, -13.735336
120.894907, -162.605093, 13.735336, -13.735336
119.920129, -163.579871, 13.735336, -13.735336
119.189046, -164.310954, 13.735336, -13.735336
118.518886, -164.981114, 13.735336, -13.735336
117.848727, -165.651273, 13.735336, -13.735336
117.544109, -165.955891, 13.735336, -13.735336
117.178567, -166.321433, 13.735336, -13.735336
116.508407, -166.991593, 13.735336, -13.735336
116.508407, -166.991593, 13.735336, -13.735336
117.178567, -166.321433, 13.735336, -13.735336
121.260448, -162.239552, 13.735336, -13.735336
126.317107, -157.182893, 13.735336, -13.735336
131.373766, -152.126234, 13.735336, -13.735336
135.821189, -147.678811, 13.735336, -13.735336
138.501828, -144.998172, 13.735336, -13.735336
139.842147, -143.657853, 13.735336, -13.735336
139.171987, -144.328013, 13.735336, -13.735336
135.455648, -148.044352, 13.735336, -13.735336
131.373766, -152.126234, 13.735336, -13.735336
128.022968, -155.477032, 13.735336, -13.735336
126.012489, -157.487511, 13.735336, -13.735336
124.306628, -159.193372, 13.735336, -13.735336
122.966309, -160.533691, 13.735336, -13.735336
121.930608, -161.569392, 13.735336, -13.735336
120.894907, -162.605093, 13.735336, -13.735336
120.224747, -163.275253, 13.735336, -13.735336
119.189046, -164.310954, 13.735336, -13.735336
118.884428, -164.615572, 13.735336, -13.735336
117.848727, -165.651273, 13.735336, -13.735336
117.178567, -166.321433, 13.735336, -13.735336
116.873949, -166.626051, 13.735336, -13.735336
116.142866, -167.357134, 13.735336, -13.735336
115.838248, -167.661752, 13.735336, -13.735336
116.873949, -166.626051, 13.735336, -13.735336
120.894907, -162.605093, 13.735336, -13.735336
126.012489, -157.487511, 13.735336, -13.735336
131.373766, -152.126234, 13.735336, -13.735336
135.821189, -147.678811, 13.735336, -13.735336
138.867369, -144.632631, 13.735336, -13.735336
140.207689, -143.292311, 13.735336, -13.735336
139.537529, -143.962471, 13.735336, -13.735336
136.125807, -147.374193, 13.735336, -13.735336
131.373766, -152.126234, 13.735336, -13.735336
128.022968, -155.477032, 13.735336, -13.735336
126.012489, -157.487511, 13.735336, -13.735336
124.306628, -159.193372, 13.735336, -13.735336
123.270927, -160.229073, 13.735336, -13.735336
121.930608, -161.569392, 13.735336, -13.735336
120.894907, -162.605093, 13.735336, -13.735336
119.920129, -163.579871, 13.735336, -13.735336
119.189046, -164.310954, 13.735336, -13.735336
118.884428, -164.615572, 13.735336, -13.735336
117.848727, -165.651273, 13.735336, -13.735336
117.178567, -166.321433, 13.735336, -13.735336
116.873949, -166.626051, 13.735336, -13.735336
116.142866, -167.357134, 13.735336, -13.735336
115.472706, -168.027294, 13.735336, -13.735336
116.508407, -166.991593, 13.735336, -13.735336
120.894907, -162.605093, 13.735336, -13.735336
125.646948, -157.853052, 13.735336, -13.735336
131.069148, -152.430852, 13.735336, -13.735336
135.821189, -147.678811, 13.735336, -13.735336
138.501828, -144.998172, 13.735336, -13.735336
140.207689, -143.292311, 13.735336, -13.735336
139.537529, -143.962471, 13.735336, -13.735336
136.125807, -147.374193, 13.735336, -13.735336
131.373766, -152.126234, 13.735336, -13.735336
128.022968, -155.477032, 13.735336, -13.735336
125.646948, -157.853052, 13.735336, -13.735336
123.941087, -159.558913, 13.735336, -13.735336
122.966309, -160.533691, 13.735336, -13.735336
121.565066, -161.934934, 13.735336, -13.735336
120.590289, -162.909711, 13.735336, -13.735336
119.554588, -163.945412, 13.735336, -13.735336
118.518886, -164.981114, 13.735336, -13.735336
118.214268, -165.285732, 13.735336, -13.735336
117.848727, -165.651273, 13.735336, -13.735336
116.873949, -166.626051, 13.735336, -13.735336
116.508407, -166.991593, 13.735336, -13.735336
115.472706, -168.027294, 13.735336, -13.735336
115.168088, -168.331912, 13.735336, -13.735336
116.142866, -167.357134, 13.735336, -13.735336
120.590289, -162.909711, 13.735336, -13.735336
126.012489, -157.487511, 13.735336, -13.735336
131.373766, -152.126234, 13.735336, -13.735336
135.821189, -147.678811, 13.735336, -13.735336
138.867369, -144.632631, 13.735336, -13.735336
140.207689, -143.292311, 13.735336, -13.735336
139.842147, -143.657853, 13.735336, -13.735336
136.125807, -147.374193, 13.735336, -13.735336
131.373766, -152.126234, 13.735336, -13.735336
127.657427, -155.842573, 13.735336, -13.735336
125.281406, -158.218594, 13.735336, -13.735336
123.941087, -159.558913, 13.735336, -13.735336
122.600768, -160.899232, 13.735336, -13.735336
121.260448, -162.239552, 13.735336, -13.735336
120.224747, -163.275253, 13.735336, -13.735336
118.884428, -164.615572, 13.735336, -13.735336
118.214268, -165.285732, 13.735336, -13.735336
117.848727, -165.651273, 13.735336, -13.735336
117.178567, -166.321433, 13.735336, -13.735336
116.508407, -166.991593, 13.735336, -13.735336
116.142866, -167.357134, 13.735336, -13.735336
115.168088, -168.331912, 13.735336, -13.735336
114.802547, -168.697453, 13.735336, -13.735336
115.838248, -167.661752, 13.735336, -13.735336
120.590289, -162.909711, 13.735336, -13.735336
126.012489, -157.487511, 13.735336, -13.735336
131.373766, -152.126234, 13.735336, -13.735336
136.125807, -147.374193, 13.735336, -13.735336
139.171987, -144.328013, 13.735336, -13.735336
140.512307, -142.987693, 13.735336, -13.735336
140.207689, -143.292311, 13.735336, -13.735336
136.795967, -146.704033, 13.735336, -13.735336
131.739308, -151.760692, 13.735336, -13.735336
128.022968, -155.477032, 13.735336, -13.735336
126.012489, -157.487511, 13.735336, -13.735336
124.306628, -159.193372, 13.735336, -13.735336
122.966309, -160.533691, 13.735336, -13.735336
121.565066, -161.934934, 13.735336, -13.735336
120.590289, -162.909711, 13.735336, -13.735336
119.920129, -163.579871, 13.735336, -13.735336
118.884428, -164.615572, 13.735336, -13.735336
118.884428, -164.615572, 13.735336, -13.735336
118.214268, -165.285732, 13.735336, -13.735336
117.544109, -165.955891, 13.735336, -13.735336
117.178567, -166.321433, 13.735336, -13.735336
116.142866, -167.357134, 13.735336, -13.735336
115.838248, -167.661752, 13.735336, -13.735336
116.508407, -166.991593, 13.735336, -13.735336
121.260448, -162.239552, 13.735336, -13.735336
126.682649, -156.817351, 13.735336, -13.735336
132.104850, -151.395150, 13.735336, -13.735336
136.491349, -147.008651, 13.735336, -13.735336
139.537529, -143.962471, 13.735336, -13.735336
140.877848, -142.622152, 13.735336, -13.735336
140.877848, -142.622152, 13.735336, -13.735336
137.161508, -146.338492, 13.735336, -13.735336
132.104850, -151.395150, 13.735336, -13.735336
128.693128, -154.806872, 13.735336, -13.735336
126.317107, -157.182893, 13.735336, -13.735336
124.611246, -158.888754, 13.735336, -13.735336
123.270927, -160.229073, 13.735336, -13.735336
121.930608, -161.569392, 13.735336, -13.735336
120.894907, -162.605093, 13.735336, -13.735336
120.224747, -163.275253, 13.735336, -13.735336
119.554588, -163.945412, 13.735336, -13.735336
118.884428, -164.615572, 13.735336, -13.735336
118.214268, -165.285732, 13.735336, -13.735336
117.544109, -165.955891, 13.735336, -13.735336
117.544109, -165.955891, 13.735336, -13.735336
116.142866, -167.357134, 13.735336, -13.735336
115.838248, -167.661752, 13.735336, -13.735336
116.873949, -166.626051, 13.735336, -13.735336
121.565066, -161.934934, 13.735336, -13.735336
126.987267, -156.512733, 13.735336, -13.735336
132.409468, -151.090532, 13.735336, -13.735336
136.795967, -146.704033, 13.735336, -13.735336
139.842147, -143.657853, 13.735336, -13.735336
141.243390, -142.256610, 13.735336, -13.735336
141.243390, -142.256610, 13.735336, -13.735336
137.831668, -145.668332, 13.735336, -13.735336
132.775009, -150.724991, 13.735336, -13.735336
129.058669, -154.441331, 13.735336, -13.735336
126.682649, -156.817351, 13.735336, -13.735336
124.976788, -158.523212, 13.735336, -13.735336
123.636469, -159.863531, 13.735336, -13.735336
122.235226, -161.264774, 13.735336, -13.735336
121.260448, -162.239552, 13.735336, -13.735336
120.590289, -162.909711, 13.735336, -13.735336
119.920129, -163.579871, 13.735336, -13.735336
119.189046, -164.310954, 13.735336, -13.735336
118.518886, -164.981114, 13.735336, -13.735336
117.848727, -165.651273, 13.735336, -13.735336
117.848727, -165.651273, 13.735336, -13.735336
116.873949, -166.626051, 13.735336, -13.735336
116.508407, -166.991593, 13.735336, -13.735336
117.178567, -166.321433, 13.735336, -13.735336
121.565066, -161.934934, 13.735336, -13.735336
127.352809, -156.147191, 13.735336, -13.735336
132.775009, -150.724991, 13.735336, -13.735336
137.161508, -146.338492, 13.735336, -13.735336
140.207689, -143.292311, 13.735336, -13.735336
141.548008, -141.951992, 13.735336, -13.735336
141.548008, -141.951992, 13.735336, -13.735336
138.197210, -145.302790, 13.735336, -13.735336
133.079627, -150.420373, 13.735336, -13.735336
129.363287, -154.136713, 13.735336, -13.735336
126.987267, -156.512733, 13.735336, -13.735336
125.281406, -158.218594, 13.735336, -13.735336
123.636469, -159.863531, 13.735336, -13.735336
122.235226, -161.264774, 13.735336, -13.735336
121.260448, -162.239552, 13.735336, -13.735336
120.590289, -162.909711, 13.735336, -13.735336
119.920129, -163.579871, 13.735336, -13.735336
119.189046, -164.310954, 13.735336, -13.735336
118.518886, -164.981114, 13.735336, -13.735336
117.848727, -165.651273, 13.735336, -13.735336
117.848727, -165.651273, 13.735336, -13.735336
116.873949, -166.626051, 13.735336, -13.735336
116.873949, -166.626051, 13.735336, -13.735336
117.544109, -165.955891, 13.735336, -13.735336
122.235226, -161.264774, 13.735336, -13.735336
128.022968, -155.477032, 13.735336, -13.735336
133.445169, -150.054831, 13.735336, -13.735336
137.831668, -145.668332, 13.735336, -13.735336
140.877848, -142.622152, 13.735336, -13.735336
142.218167, -141.281833, 13.735336, -13.735336
142.218167, -141.281833, 13.735336, -13.735336
138.867369, -144.632631, 13.735336, -13.735336
133.445169, -150.054831, 13.735336, -13.735336
129.728829, -153.771171, 13.735336, -13.735336
127.657427, -155.842573, 13.735336, -13.735336
126.012489, -157.487511, 13.735336, -13.735336
124.306628, -159.193372, 13.735336, -13.735336
122.966309, -160.533691, 13.735336, -13.735336
121.930608, -161.569392, 13.735336, -13.735336
121.565066, -161.934934, 13.735336, -13.735336
120.590289, -162.909711, 13.735336, -13.735336
120.224747, -163.275253, 13.735336, -13.735336
119.554588, -163.945412, 13.735336, -13.735336
118.884428, -164.615572, 13.735336, -13.735336
118.518886, -164.981114, 13.735336, -13.735336
117.848727, -165.651273, 13.735336, -13.735336
117.544109, -165.955891, 13.735336, -13.735336
118.214268, -165.285732, 13.735336, -13.735336
122.600768, -160.899232, 13.735336, -13.735336
128.327586, -155.172414, 13.735336, -13.735336
134.115328, -149.384672, 13.735336, -13.735336
138.197210, -145.302790, 13.735336, -13.735336
141.243390, -142.256610, 13.735336, -13.735336
142.888327, -140.611673, 13.735336, -13.735336
142.583709, -140.916291, 13.735336, -13.735336
139.537529, -143.962471, 13.735336, -13.735336
133.749787, -149.750213, 13.735336, -13.735336
130.033447, -153.466553, 13.735336, -13.735336
128.022968, -155.477032, 13.735336, -13.735336
126.317107, -157.182893, 13.735336, -13.735336
124.611246, -158.888754, 13.735336, -13.735336
123.636469, -159.863531, 13.735336, -13.735336
122.600768, -160.899232, 13.735336, -13.735336
121.930608, -161.569392, 13.735336, -13.735336
121.260448, -162.239552, 13.735336, -13.735336
120.894907, -162.605093, 13.735336, -13.735336
119.920129, -163.579871, 13.735336, -13.735336
119.189046, -164.310954, 13.735336, -13.735336
118.884428, -164.615572, 13.735336, -13.735336
117.848727, -165.651273, 13.735336, -13.735336
117.544109, -165.955891, 13.735336, -13.735336
118.214268, -165.285732, 13.735336, -13.735336
122.966309, -160.533691, 13.735336, -13.735336
128.693128, -154.806872, 13.735336, -13.735336
134.419946, -149.080054, 13.735336, -13.735336
138.867369, -144.632631, 13.735336, -13.735336
141.913549, -141.586451, 13.735336, -13.735336
143.558487, -139.941513, 13.735336, -13.735336
143.253869, -140.246131, 13.735336, -13.735336
140.207689, -143.292311, 13.735336, -13.735336
134.419946, -149.080054, 13.735336, -13.735336
130.398989, -153.101011, 13.735336, -13.735336
128.022968, -155.477032, 13.735336, -13.735336
126.317107, -157.182893, 13.735336, -13.735336
124.611246, -158.888754, 13.735336, -13.735336
123.636469, -159.863531, 13.735336, -13.735336
122.600768, -160.899232, 13.735336, -13.735336
121.930608, -161.569392, 13.735336, -13.735336
120.894907, -162.605093, 13.735336, -13.735336
120.590289, -162.909711, 13.735336, -13.735336
119.554588, -163.945412, 13.735336, -13.735336
