"x1","x2","x3","x4","x5","x6"
-1.7641097231710638,23.121458267719444,-2.6839232927283914,23.305898642562312,3.8561500789642613,0.9546336117647058
-1.7604069892060084,23.12864091580426,-2.6839232927283914,23.305898642562312,3.8431675738584263,0.9546336117647058
-1.7568812828092208,23.135839864882925,-2.6839232927283914,23.305898642562312,3.8298465534798094,0.9546336117647058
-1.7534950363121182,23.14270602549959,-2.6839232927283914,23.305898642562312,3.81718053584213,0.9546336117647058
-1.750255681517105,23.149425294414076,-2.6839232927283914,23.305898642562312,3.8046614099066387,0.9546336117647058
-1.7471708639699917,23.156183354642724,-2.6839232927283914,23.305898642562312,3.7917812783780227,0.9546336117647058
-1.744062936257405,23.162771196474566,-2.6839232927283914,23.305898642562312,3.779393579525174,0.9546336117647058
-1.737386822990512,23.172927223860597,-2.6839232927283914,23.305898642562312,3.7634376951181263,0.9546336117647058
-1.7345695730159756,23.17941771646557,-2.6839232927283914,23.305898642562312,3.7508251312132,0.9546336117647058
-1.7326799146673295,23.184787288937603,-2.6839232927283914,23.305898642562312,3.7396557017201575,0.9546336117647058
-1.7309061892462008,23.19004092848212,-2.6839232927283914,23.305898642562312,3.7286022051546315,0.9546336117647058
-1.7292845281168754,23.195335832297225,-2.6839232927283914,23.305898642562312,3.717185230039556,0.9546336117647058
-1.7276968823302905,23.200403392207193,-2.6839232927283914,23.305898642562312,3.7063178131085794,0.9546336117647058
-1.726195915160369,23.20538427350048,-2.6839232927283914,23.305898642562312,3.695537074794273,0.9546336117647058
-1.7248341167468884,23.21041931459974,-2.6839232927283914,23.305898642562312,3.6843799623950604,0.9546336117647058
-1.7234943865887338,23.21523895888125,-2.6839232927283914,23.305898642562312,3.6737604610925385,0.9546336117647058
-1.7222313799463633,23.21998187964696,-2.6839232927283914,23.305898642562312,3.6632176833058114,0.9546336117647058
-1.721099137507302,23.224787364771764,-2.6839232927283914,23.305898642562312,3.6522901268810553,0.9546336117647058
-1.7199791469301209,23.22938726947225,-2.6839232927283914,23.305898642562312,3.6418903651595462,0.9546336117647058
-1.718927400616562,23.233918929909102,-2.6839232927283914,23.305898642562312,3.6315588477016756,0.9546336117647058
-1.7179992411632772,23.23852033204809,-2.6839232927283914,23.305898642562312,3.6208353742627475,0.9546336117647058
-1.7170746228879468,23.242924864446675,-2.6839232927283914,23.305898642562312,3.6106309848431435,0.9546336117647058
-1.7162108003544776,23.247268601103386,-2.6839232927283914,23.305898642562312,3.6004873911654203,0.9546336117647058
-1.7154643637467366,23.251688280395612,-2.6839232927283914,23.305898642562312,3.5899456405732284,0.9546336117647058
-1.7147137004999387,23.255918857764417,-2.6839232927283914,23.305898642562312,3.5799152061834243,0.9546336117647058
-1.7135415766122384,23.259024267275414,-2.6839232927283914,23.305898642562312,3.573587653882962,0.9546336117647058
-1.7124329360621364,23.262066193448817,-2.6839232927283914,23.305898642562312,3.5673235849201106,0.9546336117647058
-1.7113848873726378,23.265047527761606,-2.6839232927283914,23.305898642562312,3.561120107817879,0.9546336117647058
-1.7103946966901415,23.267971004067366,-2.6839232927283914,23.305898642562312,3.5549744887226633,0.9546336117647058
-1.7094597710738606,23.270839215306893,-2.6839232927283914,23.305898642562312,3.548884134693678,0.9546336117647058
-1.7085777870033336,23.273654485000662,-2.6839232927283914,23.305898642562312,3.542846722210461,0.9546336117647058
-1.7016137234500497,23.26263899225728,-2.6839232927283914,23.305898642562312,3.5838281428957477,0.9546336117647058
-1.6949810532316687,23.251098777609812,-2.6839232927283914,23.305898642562312,3.6256564997640695,0.9546336117647058
-1.6887833804909351,23.23931689404655,-2.6839232927283914,23.305898642562312,3.667404311269224,0.9546336117647058
-1.6829472809635613,23.227173437325376,-2.6839232927283914,23.305898642562312,3.7095136959322925,0.9546336117647058
-1.6774093682365687,23.214538465206758,-2.6839232927283914,23.305898642562312,3.752436810271745,0.9546336117647058
-1.6722741171467388,23.201694160010533,-2.6839232927283914,23.305898642562312,3.7952470434098733,0.9546336117647058
-1.673075814689636,23.170539878194546,-2.6839232927283914,23.305898642562312,3.8769889670202478,0.9546336117647058
-1.6820675124597062,23.13138892470804,-2.6839232927283914,23.305898642562312,3.9664053480221777,0.9546336117647058
-1.6819196750083831,23.101184177875915,-2.6839232927283914,23.305898642562312,4.047197736648675,0.9546336117647058
-1.6825639707750937,23.07018729782173,-2.6839232927283914,23.305898642562312,4.128782258497227,0.9546336117647058
-1.6930049920379746,23.029587020830302,-2.6839232927283914,23.305898642562312,4.219647963004063,0.9546336117647058
-1.7366278598509162,22.95561156872351,-2.6839232927283914,23.305898642562312,4.344211056905202,0.9546336117647058
-1.748240870676999,22.91171268797698,-2.6839232927283914,23.305898642562312,4.441919722235513,0.9546336117647058
-1.760817540593905,22.867043476699585,-2.6839232927283914,23.305898642562312,4.540076503817701,0.9546336117647058
-1.7745137291553656,22.821061418213255,-2.6839232927283914,23.305898642562312,4.639868346887775,0.9546336117647058
-1.7892561458263274,22.774033131630272,-2.6839232927283914,23.305898642562312,4.740706418054512,0.9546336117647058
-1.8049491633007895,22.726247572734938,-2.6839232927283914,23.305898642562312,4.841979547254585,0.9546336117647058
-1.821762636583776,22.677148229565987,-2.6839232927283914,23.305898642562312,4.944888675007194,0.9546336117647058
-1.8407783040285368,22.62951993487535,-2.6839232927283914,23.305898642562312,5.0402046829815035,0.9546336117647058
-1.8843777412713432,22.557114541824376,-2.6839232927283914,23.305898642562312,5.160620003595012,0.9546336117647058
-1.9086483812058779,22.50423127464159,-2.6839232927283914,23.305898642562312,5.261190984061312,0.9546336117647058
