"x1","x2","x3","x4","x5","x6","x7"
-2.2853556647805906,22.051159221858992,-10.082345127743997,16.252491516831824,6.195973392700235,0.9546336117647058,19.11
-2.2729266296803834,22.042708770160893,-10.082345127743997,16.252491516831824,6.181224414858336,0.9546336117647058,19.092
-2.2232779703573495,22.070317970874022,-10.082345127743997,16.252491516831824,6.129126927405523,0.9546336117647058,19.073
-2.207678865453585,22.06503758873005,-10.082345127743997,16.252491516831824,6.1112078800011185,0.9546336117647058,19.055
-2.195723864428502,22.05611310301068,-10.082345127743997,16.252491516831824,6.096932936160137,0.9546336117647058,19.037
-2.1808284404670877,22.048969068246116,-10.082345127743997,16.252491516831824,6.0795886841299325,0.9546336117647058,19.018
-2.1685290021111294,22.040389025373685,-10.082345127743997,16.252491516831824,6.06496930012443,0.9546336117647058,19.0
-2.1613769068751787,22.052954314838072,-10.082345127743997,16.252491516831824,6.043382008233369,0.9546336117647058,18.972
-2.153996519419754,22.0659412308825,-10.082345127743997,16.252491516831824,6.021050878152102,0.9546336117647058,18.943
-2.1468979774695645,22.07845297264421,-10.082345127743997,16.252491516831824,5.999517136598698,0.9546336117647058,18.915
-2.1398265316848066,22.090937618210248,-10.082345127743997,16.252491516831824,5.978010491231899,0.9546336117647058,18.887
-2.132532044901888,22.10383863332669,-10.082345127743997,16.252491516831824,5.9557652620322425,0.9546336117647058,18.858
-2.125517146729764,22.116266731262925,-10.082345127743997,16.252491516831824,5.9343151642895045,0.9546336117647058,18.83
-2.121013862804636,22.12424992932008,-10.082345127743997,16.252491516831824,5.920532109213273,0.9546336117647058,18.812
-2.1154266508375006,22.133510383980912,-10.082345127743997,16.252491516831824,5.905149583254184,0.9546336117647058,18.793
-2.110745564215059,22.141671384733296,-10.082345127743997,16.252491516831824,5.891188725482128,0.9546336117647058,18.775
-2.1061752546115278,22.149721608466056,-10.082345127743997,16.252491516831824,5.8773386447294875,0.9546336117647058,18.757
-2.1013657376873995,22.158204368081552,-10.082345127743997,16.252491516831824,5.862733813815073,0.9546336117647058,18.738
-2.096821599197236,22.1662284206999,-10.082345127743997,16.252491516831824,5.848909904176562,0.9546336117647058,18.72
-2.0947733882238317,22.169823260174585,-10.082345127743997,16.252491516831824,5.842737350470653,0.9546336117647058,18.712
-2.0917823440237675,22.174554261438516,-10.082345127743997,16.252491516831824,5.835106420696578,0.9546336117647058,18.703
-2.0897357592712895,22.17814747469214,-10.082345127743997,16.252491516831824,5.828935493211698,0.9546336117647058,18.695
-2.087692531422154,22.18173733104237,-10.082345127743997,16.252491516831824,5.8227679226302005,0.9546336117647058,18.687
-2.0853973054691908,22.18577251405899,-10.082345127743997,16.252491516831824,5.815832811103379,0.9546336117647058,18.678
-2.083360127165806,22.189356320863357,-10.082345127743997,16.252491516831824,5.809671290067715,0.9546336117647058,18.67
-2.080817660899631,22.193832072755686,-10.082345127743997,16.252491516831824,5.801973395386239,0.9546336117647058,18.66
-2.078279641375072,22.19830337790633,-10.082345127743997,16.252491516831824,5.7942799474464275,0.9546336117647058,18.65
-2.0757461107872226,22.202770194120212,-10.082345127743997,16.252491516831824,5.786590988443374,0.9546336117647058,18.64
-2.0743094349816538,22.20614015555175,-10.082345127743997,16.252491516831824,5.779998884222641,0.9546336117647058,18.63
-2.072809228166851,22.209573647992467,-10.082345127743997,16.252491516831824,5.773343248992714,0.9546336117647058,18.62
-2.071514399723716,22.212801762061467,-10.082345127743997,16.252491516831824,5.766892992134491,0.9546336117647058,18.61
-2.0803569813075455,22.19680602366166,-10.082345127743997,16.252491516831824,5.7948106588543355,0.9546336117647058,18.647
-2.0890293018258013,22.181173874889247,-10.082345127743997,16.252491516831824,5.822042521667682,0.9546336117647058,18.683
-2.0980147147945853,22.16503530510255,-10.082345127743997,16.252491516831824,5.850103019773911,0.9546336117647058,18.72
-2.1070711860408418,22.14882567703674,-10.082345127743997,16.252491516831824,5.8782345761588015,0.9546336117647058,18.757
-2.1173597742579613,22.131577260560455,-10.082345127743997,16.252491516831824,5.907082706674645,0.9546336117647058,18.793
-2.1275673254768726,22.114216552515817,-10.082345127743997,16.252491516831824,5.936365343036613,0.9546336117647058,18.83
-2.1921458083070022,22.01735219600837,-10.082345127743997,16.252491516831824,6.087039483241523,0.9546336117647058,18.997
-2.3110236244600992,22.08696975141592,-10.082345127743997,16.252491516831824,6.228472294559099,0.9546336117647058,19.163
-2.4151845914784262,22.17652402395649,-10.082345127743997,16.252491516831824,6.354157173817166,0.9546336117647058,19.33
-2.5308612855923833,22.25456256934802,-10.082345127743997,16.252491516831824,6.491357780217117,0.9546336117647058,19.497
-2.6393065396586626,22.33867258328971,-10.082345127743997,16.252491516831824,6.621198060868807,0.9546336117647058,19.663
-2.7498340928066813,22.42186026960765,-10.082345127743997,16.252491516831824,6.753249526339884,0.9546336117647058,19.83
-2.908999412323915,22.531808336726506,-10.082345127743997,16.252491516831824,6.942316328771682,0.9546336117647058,20.062
-3.079950311498151,22.62881085268465,-10.082345127743997,16.252491516831824,7.143039825167532,0.9546336117647058,20.293
-3.1306503455428,22.84722420526437,-10.082345127743997,16.252491516831824,7.223641342137964,0.9546336117647058,20.525
-3.2141365871669763,23.032851350259968,-10.082345127743997,16.252491516831824,7.337029066692407,0.9546336117647058,20.757
-3.3385521913919636,23.176389161157232,-10.082345127743997,16.252491516831824,7.4912172681487466,0.9546336117647058,20.988
-3.4636469535875927,23.32040778557759,-10.082345127743997,16.252491516831824,7.646213513278316,0.9546336117647058,21.22
